n,t_s,x,y,pixel_clk,pixel_index,line_clk,line_index,frame_clk,pixel_valid_gate
3929,3.929,-0.0635232,-1.69368,0,-1,0,-1,0,112
3930,3.93,-0.0635448,-1.68612,0,-1,0,-1,0,112
3931,3.931,-0.0635664,-1.67844,0,-1,0,-1,0,112
3932,3.932,-0.063588,-1.67088,0,-1,0,-1,0,112
3933,3.933,-0.0636096,-1.66332,0,-1,0,-1,0,112
3934,3.934,-0.0636312,-1.65564,0,-1,0,-1,0,112
3935,3.935,-0.0636528,-1.64808,0,-1,0,-1,0,112
3936,3.936,-0.0636756,-1.64052,0,-1,0,-1,0,112
3937,3.937,-0.0636972,-1.63284,0,-1,0,-1,0,112
3938,3.938,-0.0637188,-1.62528,0,-1,0,-1,0,112
3939,3.939,-0.0637404,-1.61772,0,-1,0,-1,0,112
3940,3.94,-0.063762,-1.61004,0,-1,0,-1,0,112
3941,3.941,-0.0637836,-1.60248,0,-1,0,-1,0,112
3942,3.942,-0.0638064,-1.59492,0,-1,0,-1,0,112
3943,3.943,-0.063828,-1.58736,0,-1,0,-1,0,112
3944,3.944,-0.0638496,-1.57968,0,-1,0,-1,0,112
3945,3.945,-0.0638712,-1.57212,0,-1,0,-1,0,112
3946,3.946,-0.0638928,-1.56456,0,-1,0,-1,0,112
3947,3.947,-0.0639144,-1.55688,0,-1,0,-1,0,112
3948,3.948,-0.063936,-1.54932,0,-1,0,-1,0,112
3949,3.949,-0.0639588,-1.54176,1,113,0,7,0,113
3950,3.95,-0.0639804,-1.53408,0,-1,0,-1,0,113
3951,3.951,-0.064002,-1.52652,0,-1,0,-1,0,113
3952,3.952,-0.0640236,-1.51896,0,-1,0,-1,0,113
3953,3.953,-0.0640452,-1.5114,0,-1,0,-1,0,113
3954,3.954,-0.0640668,-1.50372,0,-1,0,-1,0,113
3955,3.955,-0.0640896,-1.49616,0,-1,0,-1,0,113
3956,3.956,-0.0641112,-1.4886,0,-1,0,-1,0,113
3957,3.957,-0.0641328,-1.48092,0,-1,0,-1,0,113
3958,3.958,-0.0641544,-1.47336,0,-1,0,-1,0,113
3959,3.959,-0.064176,-1.4658,0,-1,0,-1,0,113
3960,3.96,-0.0641976,-1.45812,0,-1,0,-1,0,113
3961,3.961,-0.0642192,-1.45056,0,-1,0,-1,0,113
3962,3.962,-0.064242,-1.443,0,-1,0,-1,0,113
3963,3.963,-0.0642636,-1.43532,0,-1,0,-1,0,113
3964,3.964,-0.0642852,-1.42776,0,-1,0,-1,0,113
3965,3.965,-0.0643068,-1.4202,0,-1,0,-1,0,113
3966,3.966,-0.0643284,-1.41264,0,-1,0,-1,0,113
3967,3.967,-0.06435,-1.40496,0,-1,0,-1,0,113
3968,3.968,-0.0643716,-1.3974,0,-1,0,-1,0,113
3969,3.969,-0.0643944,-1.38984,0,-1,0,-1,0,113
3970,3.97,-0.064416,-1.38216,0,-1,0,-1,0,113
3971,3.971,-0.0644376,-1.3746,0,-1,0,-1,0,113
3972,3.972,-0.0644592,-1.36704,1,114,0,7,0,114
3973,3.973,-0.0644808,-1.35936,0,-1,0,-1,0,114
3974,3.974,-0.0645024,-1.3518,0,-1,0,-1,0,114
3975,3.975,-0.0645252,-1.34424,0,-1,0,-1,0,114
3976,3.976,-0.0645468,-1.33668,0,-1,0,-1,0,114
3977,3.977,-0.0645684,-1.329,0,-1,0,-1,0,114
3978,3.978,-0.06459,-1.32144,0,-1,0,-1,0,114
3979,3.979,-0.0646116,-1.31388,0,-1,0,-1,0,114
3980,3.98,-0.0646332,-1.3062,0,-1,0,-1,0,114
3981,3.981,-0.0646548,-1.29864,0,-1,0,-1,0,114
3982,3.982,-0.0646776,-1.29108,0,-1,0,-1,0,114
3983,3.983,-0.0646992,-1.2834,0,-1,0,-1,0,114
3984,3.984,-0.0647208,-1.27584,0,-1,0,-1,0,114
3985,3.985,-0.0647424,-1.26828,0,-1,0,-1,0,114
3986,3.986,-0.064764,-1.26072,0,-1,0,-1,0,114
3987,3.987,-0.0647856,-1.25304,0,-1,0,-1,0,114
3988,3.988,-0.0648084,-1.24548,0,-1,0,-1,0,114
3989,3.989,-0.06483,-1.23792,0,-1,0,-1,0,114
3990,3.99,-0.0648516,-1.23024,0,-1,0,-1,0,114
3991,3.991,-0.0648732,-1.22268,0,-1,0,-1,0,114
3992,3.992,-0.0648948,-1.21512,0,-1,0,-1,0,114
3993,3.993,-0.0649164,-1.20744,0,-1,0,-1,0,114
3994,3.994,-0.064938,-1.199904,0,-1,0,-1,0,114
3995,3.995,-0.0649608,-1.192308,1,115,0,7,0,115
3996,3.996,-0.0649824,-1.184712,0,-1,0,-1,0,115
3997,3.997,-0.065004,-1.177116,0,-1,0,-1,0,115
3998,3.998,-0.0650256,-1.16952,0,-1,0,-1,0,115
3999,3.999,-0.0650472,-1.161924,0,-1,0,-1,0,115
4000,4.0,-0.0650688,-1.154328,0,-1,0,-1,0,115
4001,4.001,-0.0650904,-1.146732,0,-1,0,-1,0,115
4002,4.002,-0.0651132,-1.139136,0,-1,0,-1,0,115
4003,4.003,-0.0651348,-1.13154,0,-1,0,-1,0,115
4004,4.004,-0.0651564,-1.123944,0,-1,0,-1,0,115
4005,4.005,-0.065178,-1.116348,0,-1,0,-1,0,115
4006,4.006,-0.0651996,-1.108752,0,-1,0,-1,0,115
4007,4.007,-0.0652212,-1.101156,0,-1,0,-1,0,115
4008,4.008,-0.065244,-1.09356,0,-1,0,-1,0,115
4009,4.009,-0.0652656,-1.085964,0,-1,0,-1,0,115
4010,4.01,-0.0652872,-1.078368,0,-1,0,-1,0,115
4011,4.011,-0.0653088,-1.070772,0,-1,0,-1,0,115
4012,4.012,-0.0653304,-1.063176,0,-1,0,-1,0,115
4013,4.013,-0.065352,-1.05558,0,-1,0,-1,0,115
4014,4.014,-0.0653736,-1.047984,0,-1,0,-1,0,115
4015,4.015,-0.0653964,-1.040388,0,-1,0,-1,0,115
4016,4.016,-0.065418,-1.032792,0,-1,0,-1,0,115
4017,4.017,-0.0654396,-1.025196,0,-1,0,-1,0,115
4018,4.018,-0.0654612,-1.0176,1,116,0,7,0,116
4019,4.019,-0.0654828,-1.010004,0,-1,0,-1,0,116
4020,4.02,-0.0655044,-1.00242,0,-1,0,-1,0,116
4021,4.021,-0.065526,-0.994824,0,-1,0,-1,0,116
4022,4.022,-0.0655488,-0.987228,0,-1,0,-1,0,116
4023,4.023,-0.0655704,-0.979632,0,-1,0,-1,0,116
4024,4.024,-0.065592,-0.972036,0,-1,0,-1,0,116
4025,4.025,-0.0656136,-0.96444,0,-1,0,-1,0,116
4026,4.026,-0.0656352,-0.956844,0,-1,0,-1,0,116
4027,4.027,-0.0656568,-0.949248,0,-1,0,-1,0,116
4028,4.028,-0.0656784,-0.941652,0,-1,0,-1,0,116
4029,4.029,-0.0657012,-0.934056,0,-1,0,-1,0,116
4030,4.03,-0.0657228,-0.92646,0,-1,0,-1,0,116
4031,4.031,-0.0657444,-0.918864,0,-1,0,-1,0,116
4032,4.032,-0.065766,-0.911268,0,-1,0,-1,0,116
4033,4.033,-0.0657876,-0.903672,0,-1,0,-1,0,116
4034,4.034,-0.0658092,-0.896088,0,-1,0,-1,0,116
4035,4.035,-0.065832,-0.888492,0,-1,0,-1,0,116
4036,4.036,-0.0658536,-0.880896,0,-1,0,-1,0,116
4037,4.037,-0.0658752,-0.8733,0,-1,0,-1,0,116
4038,4.038,-0.0658968,-0.865704,0,-1,0,-1,0,116
4039,4.039,-0.0659184,-0.858108,0,-1,0,-1,0,116
4040,4.04,-0.06594,-0.850512,0,-1,0,-1,0,116
4041,4.041,-0.0659616,-0.842916,1,117,0,7,0,117
4042,4.042,-0.0659844,-0.83532,0,-1,0,-1,0,117
4043,4.043,-0.066006,-0.827724,0,-1,0,-1,0,117
4044,4.044,-0.0660276,-0.820128,0,-1,0,-1,0,117
4045,4.045,-0.0660492,-0.812532,0,-1,0,-1,0,117
4046,4.046,-0.0660708,-0.804948,0,-1,0,-1,0,117
4047,4.047,-0.0660924,-0.797352,0,-1,0,-1,0,117
4048,4.048,-0.066114,-0.789756,0,-1,0,-1,0,117
4049,4.049,-0.0661368,-0.78216,0,-1,0,-1,0,117
4050,4.05,-0.0661584,-0.774564,0,-1,0,-1,0,117
4051,4.051,-0.06618,-0.766968,0,-1,0,-1,0,117
4052,4.052,-0.0662016,-0.759372,0,-1,0,-1,0,117
4053,4.053,-0.0662232,-0.751776,0,-1,0,-1,0,117
4054,4.054,-0.0662448,-0.74418,0,-1,0,-1,0,117
4055,4.055,-0.0662664,-0.736596,0,-1,0,-1,0,117
4056,4.056,-0.0662892,-0.729,0,-1,0,-1,0,117
4057,4.057,-0.0663108,-0.721404,0,-1,0,-1,0,117
4058,4.058,-0.0663324,-0.713808,0,-1,0,-1,0,117
4059,4.059,-0.066354,-0.706212,0,-1,0,-1,0,117
4060,4.06,-0.0663756,-0.698616,0,-1,0,-1,0,117
4061,4.061,-0.0663972,-0.69102,0,-1,0,-1,0,117
4062,4.062,-0.06642,-0.683424,0,-1,0,-1,0,117
4063,4.063,-0.0664416,-0.67584,0,-1,0,-1,0,117
4064,4.064,-0.0664632,-0.668244,1,118,0,7,0,118
4065,4.065,-0.0664848,-0.660648,0,-1,0,-1,0,118
4066,4.066,-0.0665064,-0.653052,0,-1,0,-1,0,118
4067,4.067,-0.066528,-0.645456,0,-1,0,-1,0,118
4068,4.068,-0.0665496,-0.63786,0,-1,0,-1,0,118
4069,4.069,-0.0665724,-0.630264,0,-1,0,-1,0,118
4070,4.07,-0.066594,-0.622668,0,-1,0,-1,0,118
4071,4.071,-0.0666156,-0.615084,0,-1,0,-1,0,118
4072,4.072,-0.0666372,-0.607488,0,-1,0,-1,0,118
4073,4.073,-0.0666588,-0.599892,0,-1,0,-1,0,118
4074,4.074,-0.0666804,-0.592296,0,-1,0,-1,0,118
4075,4.075,-0.066702,-0.5847,0,-1,0,-1,0,118
4076,4.076,-0.0667248,-0.577104,0,-1,0,-1,0,118
4077,4.077,-0.0667464,-0.569508,0,-1,0,-1,0,118
4078,4.078,-0.066768,-0.561924,0,-1,0,-1,0,118
4079,4.079,-0.0667896,-0.554328,0,-1,0,-1,0,118
4080,4.08,-0.0668112,-0.546732,0,-1,0,-1,0,118
4081,4.081,-0.0668328,-0.539136,0,-1,0,-1,0,118
4082,4.082,-0.0668544,-0.53154,0,-1,0,-1,0,118
4083,4.083,-0.0668772,-0.523944,0,-1,0,-1,0,118
4084,4.084,-0.0668988,-0.51636,0,-1,0,-1,0,118
4085,4.085,-0.0669204,-0.508764,0,-1,0,-1,0,118
4086,4.086,-0.066942,-0.501168,0,-1,0,-1,0,118
4087,4.087,-0.0669636,-0.493572,1,119,0,7,0,119
4088,4.088,-0.0669852,-0.485976,0,-1,0,-1,0,119
4089,4.089,-0.0670068,-0.47838,0,-1,0,-1,0,119
4090,4.09,-0.0670296,-0.470796,0,-1,0,-1,0,119
4091,4.091,-0.0670512,-0.4632,0,-1,0,-1,0,119
4092,4.092,-0.0670728,-0.455604,0,-1,0,-1,0,119
4093,4.093,-0.0670944,-0.448008,0,-1,0,-1,0,119
4094,4.094,-0.067116,-0.440412,0,-1,0,-1,0,119
4095,4.095,-0.0671376,-0.432816,0,-1,0,-1,0,119
4096,4.096,-0.0671592,-0.425232,0,-1,0,-1,0,119
4097,4.097,-0.067182,-0.417636,0,-1,0,-1,0,119
4098,4.098,-0.0672036,-0.41004,0,-1,0,-1,0,119
4099,4.099,-0.0672252,-0.402444,0,-1,0,-1,0,119
4100,4.1,-0.0672468,-0.394848,0,-1,0,-1,0,119
4101,4.101,-0.0672684,-0.387252,0,-1,0,-1,0,119
4102,4.102,-0.06729,-0.379668,0,-1,0,-1,0,119
4103,4.103,-0.0673128,-0.372072,0,-1,0,-1,0,119
4104,4.104,-0.0673344,-0.364476,0,-1,0,-1,0,119
4105,4.105,-0.067356,-0.35688,0,-1,0,-1,0,119
4106,4.106,-0.0673776,-0.349284,0,-1,0,-1,0,119
4107,4.107,-0.0673992,-0.3417,0,-1,0,-1,0,119
4108,4.108,-0.0674208,-0.334104,0,-1,0,-1,0,119
4109,4.109,-0.0674424,-0.326508,0,-1,0,-1,0,119
4110,4.11,-0.0674652,-0.318912,1,120,0,7,0,120
4111,4.111,-0.0674868,-0.311316,0,-1,0,-1,0,120
4112,4.112,-0.0675084,-0.303732,0,-1,0,-1,0,120
4113,4.113,-0.06753,-0.296136,0,-1,0,-1,0,120
4114,4.114,-0.0675516,-0.28854,0,-1,0,-1,0,120
4115,4.115,-0.0675732,-0.280944,0,-1,0,-1,0,120
4116,4.116,-0.0675948,-0.273348,0,-1,0,-1,0,120
4117,4.117,-0.0676176,-0.265764,0,-1,0,-1,0,120
4118,4.118,-0.0676392,-0.258168,0,-1,0,-1,0,120
4119,4.119,-0.0676608,-0.250572,0,-1,0,-1,0,120
4120,4.12,-0.0676824,-0.242976,0,-1,0,-1,0,120
4121,4.121,-0.067704,-0.235392,0,-1,0,-1,0,120
4122,4.122,-0.0677256,-0.227796,0,-1,0,-1,0,120
4123,4.123,-0.0677472,-0.2202,0,-1,0,-1,0,120
4124,4.124,-0.06777,-0.212604,0,-1,0,-1,0,120
4125,4.125,-0.0677916,-0.205008,0,-1,0,-1,0,120
4126,4.126,-0.0678132,-0.197424,0,-1,0,-1,0,120
4127,4.127,-0.0678348,-0.189828,0,-1,0,-1,0,120
4128,4.128,-0.0678564,-0.182232,0,-1,0,-1,0,120
4129,4.129,-0.067878,-0.174636,0,-1,0,-1,0,120
4130,4.13,-0.0678996,-0.167052,0,-1,0,-1,0,120
4131,4.131,-0.0679224,-0.159456,0,-1,0,-1,0,120
4132,4.132,-0.067944,-0.15186,0,-1,0,-1,0,120
4133,4.133,-0.0679656,-0.144264,1,121,0,7,0,121
4134,4.134,-0.0679872,-0.136668,0,-1,0,-1,0,121
4135,4.135,-0.0680088,-0.129084,0,-1,0,-1,0,121
4136,4.136,-0.0680304,-0.121488,0,-1,0,-1,0,121
4137,4.137,-0.068052,-0.1138944,0,-1,0,-1,0,121
4138,4.138,-0.0680748,-0.1063008,0,-1,0,-1,0,121
4139,4.139,-0.0680964,-0.0987084,0,-1,0,-1,0,121
4140,4.14,-0.068118,-0.0911148,0,-1,0,-1,0,121
4141,4.141,-0.0681396,-0.0835224,0,-1,0,-1,0,121
4142,4.142,-0.0681612,-0.0759288,0,-1,0,-1,0,121
4143,4.143,-0.0681828,-0.0683364,0,-1,0,-1,0,121
4144,4.144,-0.0682044,-0.0607428,0,-1,0,-1,0,121
4145,4.145,-0.0682272,-0.0531504,0,-1,0,-1,0,121
4146,4.146,-0.0682488,-0.0455568,0,-1,0,-1,0,121
4147,4.147,-0.0682704,-0.0379644,0,-1,0,-1,0,121
4148,4.148,-0.068292,-0.0303708,0,-1,0,-1,0,121
4149,4.149,-0.0683136,-0.0227784,0,-1,0,-1,0,121
4150,4.15,-0.0683352,-0.015186,0,-1,0,-1,0,121
4151,4.151,-0.0683568,-0.00759276,0,-1,0,-1,0,121
4152,4.152,-0.0683796,0.0,0,-1,0,-1,0,121
4153,4.153,-0.0684012,0.00759276,0,-1,0,-1,0,121
4154,4.154,-0.0684228,0.015186,0,-1,0,-1,0,121
4155,4.155,-0.0684444,0.0227784,0,-1,0,-1,0,121
4156,4.156,-0.068466,0.0303708,1,122,0,7,0,122
4157,4.157,-0.0684876,0.0379632,0,-1,0,-1,0,122
4158,4.158,-0.0685092,0.0455568,0,-1,0,-1,0,122
4159,4.159,-0.068532,0.0531492,0,-1,0,-1,0,122
4160,4.16,-0.0685536,0.0607416,0,-1,0,-1,0,122
4161,4.161,-0.0685752,0.068334,0,-1,0,-1,0,122
4162,4.162,-0.0685968,0.0759276,0,-1,0,-1,0,122
4163,4.163,-0.0686184,0.08352,0,-1,0,-1,0,122
4164,4.164,-0.06864,0.0911124,0,-1,0,-1,0,122
4165,4.165,-0.0686616,0.0987048,0,-1,0,-1,0,122
4166,4.166,-0.0686844,0.1062972,0,-1,0,-1,0,122
4167,4.167,-0.068706,0.1138896,0,-1,0,-1,0,122
4168,4.168,-0.0687276,0.121488,0,-1,0,-1,0,122
4169,4.169,-0.0687492,0.129072,0,-1,0,-1,0,122
4170,4.17,-0.0687708,0.136668,0,-1,0,-1,0,122
4171,4.171,-0.0687924,0.144264,0,-1,0,-1,0,122
4172,4.172,-0.068814,0.151848,0,-1,0,-1,0,122
4173,4.173,-0.0688368,0.159444,0,-1,0,-1,0,122
4174,4.174,-0.0688584,0.16704,0,-1,0,-1,0,122
4175,4.175,-0.06888,0.174624,0,-1,0,-1,0,122
4176,4.176,-0.0689016,0.18222,0,-1,0,-1,0,122
4177,4.177,-0.0689232,0.189816,0,-1,0,-1,0,122
4178,4.178,-0.0689448,0.197412,0,-1,0,-1,0,122
4179,4.179,-0.0689664,0.204996,1,123,0,7,0,123
4180,4.18,-0.0689892,0.212592,0,-1,0,-1,0,123
4181,4.181,-0.0690108,0.220188,0,-1,0,-1,0,123
4182,4.182,-0.0690324,0.227772,0,-1,0,-1,0,123
4183,4.183,-0.069054,0.235368,0,-1,0,-1,0,123
4184,4.184,-0.0690756,0.242964,0,-1,0,-1,0,123
4185,4.185,-0.0690972,0.250548,0,-1,0,-1,0,123
4186,4.186,-0.0691188,0.258144,0,-1,0,-1,0,123
4187,4.187,-0.0691416,0.26574,0,-1,0,-1,0,123
4188,4.188,-0.0691632,0.273324,0,-1,0,-1,0,123
4189,4.189,-0.0691848,0.28092,0,-1,0,-1,0,123
4190,4.19,-0.0692064,0.288516,0,-1,0,-1,0,123
4191,4.191,-0.069228,0.2961,0,-1,0,-1,0,123
4192,4.192,-0.0692496,0.303696,0,-1,0,-1,0,123
4193,4.193,-0.0692712,0.311292,0,-1,0,-1,0,123
4194,4.194,-0.069294,0.318876,0,-1,0,-1,0,123
4195,4.195,-0.0693156,0.326472,0,-1,0,-1,0,123
4196,4.196,-0.0693372,0.334068,0,-1,0,-1,0,123
4197,4.197,-0.0693588,0.341652,0,-1,0,-1,0,123
4198,4.198,-0.0693804,0.349248,0,-1,0,-1,0,123
4199,4.199,-0.069402,0.356844,0,-1,0,-1,0,123
4200,4.2,-0.0694236,0.364428,0,-1,0,-1,0,123
4201,4.201,-0.0694464,0.372024,0,-1,0,-1,0,123
4202,4.202,-0.069468,0.37962,1,124,0,7,0,124
4203,4.203,-0.0694896,0.387204,0,-1,0,-1,0,124
4204,4.204,-0.0695112,0.3948,0,-1,0,-1,0,124
4205,4.205,-0.0695328,0.402396,0,-1,0,-1,0,124
4206,4.206,-0.0695544,0.40998,0,-1,0,-1,0,124
4207,4.207,-0.069576,0.417576,0,-1,0,-1,0,124
4208,4.208,-0.0695988,0.425172,0,-1,0,-1,0,124
4209,4.209,-0.0696204,0.432756,0,-1,0,-1,0,124
4210,4.21,-0.069642,0.440352,0,-1,0,-1,0,124
4211,4.211,-0.0696636,0.447948,0,-1,0,-1,0,124
4212,4.212,-0.0696852,0.455532,0,-1,0,-1,0,124
4213,4.213,-0.0697068,0.463128,0,-1,0,-1,0,124
4214,4.214,-0.0697284,0.470712,0,-1,0,-1,0,124
4215,4.215,-0.0697512,0.478308,0,-1,0,-1,0,124
4216,4.216,-0.0697728,0.485904,0,-1,0,-1,0,124
4217,4.217,-0.0697944,0.493488,0,-1,0,-1,0,124
4218,4.218,-0.069816,0.501084,0,-1,0,-1,0,124
4219,4.219,-0.0698376,0.50868,0,-1,0,-1,0,124
4220,4.22,-0.0698592,0.516264,0,-1,0,-1,0,124
4221,4.221,-0.0698808,0.52386,0,-1,0,-1,0,124
4222,4.222,-0.0699024,0.531456,0,-1,0,-1,0,124
4223,4.223,-0.0699252,0.53904,0,-1,0,-1,0,124
4224,4.224,-0.0699468,0.546636,0,-1,0,-1,0,124
4225,4.225,-0.0699684,0.55422,1,125,0,7,0,125
4226,4.226,-0.06999,0.561816,0,-1,0,-1,0,125
4227,4.227,-0.0700116,0.569412,0,-1,0,-1,0,125
4228,4.228,-0.0700332,0.576996,0,-1,0,-1,0,125
4229,4.229,-0.0700548,0.584592,0,-1,0,-1,0,125
4230,4.23,-0.0700776,0.592176,0,-1,0,-1,0,125
4231,4.231,-0.0700992,0.599772,0,-1,0,-1,0,125
4232,4.232,-0.0701208,0.607368,0,-1,0,-1,0,125
4233,4.233,-0.0701424,0.614952,0,-1,0,-1,0,125
4234,4.234,-0.070164,0.622548,0,-1,0,-1,0,125
4235,4.235,-0.0701856,0.630132,0,-1,0,-1,0,125
4236,4.236,-0.0702072,0.637728,0,-1,0,-1,0,125
4237,4.237,-0.07023,0.645324,0,-1,0,-1,0,125
4238,4.238,-0.0702516,0.652908,0,-1,0,-1,0,125
4239,4.239,-0.0702732,0.660504,0,-1,0,-1,0,125
4240,4.24,-0.0702948,0.668088,0,-1,0,-1,0,125
4241,4.241,-0.0703164,0.675684,0,-1,0,-1,0,125
4242,4.242,-0.070338,0.68328,0,-1,0,-1,0,125
4243,4.243,-0.0703596,0.690864,0,-1,0,-1,0,125
4244,4.244,-0.0703824,0.69846,0,-1,0,-1,0,125
4245,4.245,-0.070404,0.706044,0,-1,0,-1,0,125
4246,4.246,-0.0704256,0.71364,0,-1,0,-1,0,125
4247,4.247,-0.0704472,0.721236,0,-1,0,-1,0,125
4248,4.248,-0.0704688,0.72882,1,126,0,7,0,126
4249,4.249,-0.0704904,0.736416,0,-1,0,-1,0,126
4250,4.25,-0.070512,0.744,0,-1,0,-1,0,126
4251,4.251,-0.0705348,0.751596,0,-1,0,-1,0,126
4252,4.252,-0.0705564,0.759192,0,-1,0,-1,0,126
4253,4.253,-0.070578,0.766776,0,-1,0,-1,0,126
4254,4.254,-0.0705996,0.774372,0,-1,0,-1,0,126
4255,4.255,-0.0706212,0.781956,0,-1,0,-1,0,126
4256,4.256,-0.0706428,0.789552,0,-1,0,-1,0,126
4257,4.257,-0.0706644,0.797136,0,-1,0,-1,0,126
4258,4.258,-0.070686,0.804732,0,-1,0,-1,0,126
4259,4.259,-0.0707088,0.812328,0,-1,0,-1,0,126
4260,4.26,-0.0707304,0.819912,0,-1,0,-1,0,126
4261,4.261,-0.070752,0.827508,0,-1,0,-1,0,126
4262,4.262,-0.0707736,0.835092,0,-1,0,-1,0,126
4263,4.263,-0.0707952,0.842688,0,-1,0,-1,0,126
4264,4.264,-0.0708168,0.850272,0,-1,0,-1,0,126
4265,4.265,-0.0708384,0.857868,0,-1,0,-1,0,126
4266,4.266,-0.0708612,0.865452,0,-1,0,-1,0,126
4267,4.267,-0.0708828,0.873048,0,-1,0,-1,0,126
4268,4.268,-0.0709044,0.880644,0,-1,0,-1,0,126
4269,4.269,-0.070926,0.888228,0,-1,0,-1,0,126
4270,4.27,-0.0709476,0.895824,0,-1,0,-1,0,126
4271,4.271,-0.0709692,0.903408,1,127,0,7,0,127
4272,4.272,-0.0709908,0.911004,0,-1,0,-1,0,127
4273,4.273,-0.0710136,0.918588,0,-1,0,-1,0,127
4274,4.274,-0.0710352,0.926184,0,-1,0,-1,0,127
4275,4.275,-0.0710568,0.933768,0,-1,0,-1,0,127
4276,4.276,-0.0710784,0.941364,0,-1,0,-1,0,127
4277,4.277,-0.0711,0.948948,0,-1,0,-1,0,127
4278,4.278,-0.0711216,0.956544,0,-1,0,-1,0,127
4279,4.279,-0.0711432,0.96414,0,-1,0,-1,0,127
4280,4.28,-0.071166,0.971724,0,-1,0,-1,0,127
4281,4.281,-0.0711876,0.97932,0,-1,0,-1,0,127
4282,4.282,-0.0712092,0.986904,0,-1,0,-1,0,127
4283,4.283,-0.0712308,0.9945,0,-1,0,-1,0,127
4284,4.284,-0.0712524,1.002084,0,-1,0,-1,0,127
4285,4.285,-0.071274,1.00968,0,-1,0,-1,0,127
4286,4.286,-0.0712956,1.017264,0,-1,0,-1,0,127
4287,4.287,-0.0713172,1.02486,0,-1,0,-1,0,127
4288,4.288,-0.07134,1.032444,0,-1,0,-1,0,127
4289,4.289,-0.0713616,1.04004,0,-1,0,-1,0,127
4290,4.29,-0.0713832,1.047624,0,-1,0,-1,0,127
4291,4.291,-0.0714048,1.05522,0,-1,0,-1,0,127
4292,4.292,-0.0714264,1.062804,0,-1,0,-1,0,127
4293,4.293,-0.071448,1.0704,0,-1,0,-1,0,127
4294,4.294,-0.0714696,1.077984,0,-1,0,-1,0,127
4295,4.295,-0.0714924,1.08558,0,-1,0,-1,0,127
4296,4.296,-0.071514,1.093164,0,-1,0,-1,0,127
4297,4.297,-0.0715356,1.10076,0,-1,0,-1,0,127
4298,4.298,-0.0715572,1.108344,0,-1,0,-1,0,127
4299,4.299,-0.0715788,1.11594,0,-1,0,-1,0,127
4300,4.3,-0.0716004,1.123524,0,-1,0,-1,0,127
4301,4.301,-0.071622,1.13112,0,-1,0,-1,0,127
4302,4.302,-0.0716448,1.138704,0,-1,0,-1,0,127
4303,4.303,-0.0716664,1.1463,0,-1,0,-1,0,127
4304,4.304,-0.071688,1.153884,0,-1,0,-1,0,127
4305,4.305,-0.0717096,1.16148,0,-1,0,-1,0,127
4306,4.306,-0.0717312,1.169064,0,-1,0,-1,0,127
4307,4.307,-0.0717528,1.17666,0,-1,0,-1,0,127
4308,4.308,-0.0717744,1.184244,0,-1,0,-1,0,127
4309,4.309,-0.071796,1.19184,0,-1,0,-1,0,127
4310,4.31,-0.0718188,1.199424,0,-1,0,-1,0,127
4311,4.311,-0.0718404,1.20696,0,-1,0,-1,0,127
4312,4.312,-0.071862,1.21464,0,-1,0,-1,0,127
4313,4.313,-0.0718836,1.2222,0,-1,0,-1,0,127
4314,4.314,-0.0719052,1.22976,0,-1,0,-1,0,127
4315,4.315,-0.0719268,1.23732,0,-1,0,-1,0,127
4316,4.316,-0.0719484,1.245,0,-1,0,-1,0,127
4317,4.317,-0.0719712,1.25256,0,-1,0,-1,0,127
4318,4.318,-0.0719928,1.26012,0,-1,0,-1,0,127
4319,4.319,-0.0720144,1.26768,0,-1,0,-1,0,127
4320,4.32,-0.072036,1.27536,0,-1,0,-1,0,127
4321,4.321,-0.0720576,1.28292,0,-1,0,-1,0,127
4322,4.322,-0.0720792,1.29048,0,-1,0,-1,0,127
4323,4.323,-0.0721008,1.29804,0,-1,0,-1,0,127
4324,4.324,-0.0721236,1.30572,0,-1,0,-1,0,127
4325,4.325,-0.0721452,1.31328,0,-1,0,-1,0,127
4326,4.326,-0.0721668,1.32084,0,-1,0,-1,0,127
4327,4.327,-0.0721884,1.3284,0,-1,0,-1,0,127
4328,4.328,-0.07221,1.33608,0,-1,0,-1,0,127
4329,4.329,-0.0722316,1.34364,0,-1,0,-1,0,127
4330,4.33,-0.0722532,1.3512,0,-1,0,-1,0,127
4331,4.331,-0.0722748,1.35876,0,-1,0,-1,0,127
4332,4.332,-0.0722976,1.36644,0,-1,0,-1,0,127
4333,4.333,-0.0723192,1.374,0,-1,0,-1,0,127
4334,4.334,-0.0723408,1.38156,0,-1,0,-1,0,127
4335,4.335,-0.0723624,1.38912,0,-1,0,-1,0,127
4336,4.336,-0.072384,1.3968,0,-1,0,-1,0,127
4337,4.337,-0.0724056,1.40436,0,-1,0,-1,0,127
4338,4.338,-0.0724272,1.41192,0,-1,0,-1,0,127
4339,4.339,-0.07245,1.41948,0,-1,0,-1,0,127
4340,4.34,-0.0724716,1.42716,0,-1,0,-1,0,127
4341,4.341,-0.0724932,1.43472,0,-1,0,-1,0,127
4342,4.342,-0.0725148,1.44228,0,-1,0,-1,0,127
4343,4.343,-0.0725364,1.44984,0,-1,0,-1,0,127
4344,4.344,-0.072558,1.45752,0,-1,0,-1,0,127
4345,4.345,-0.0725796,1.46508,0,-1,0,-1,0,127
4346,4.346,-0.0726012,1.47264,0,-1,0,-1,0,127
